C_p_avg,C_n_avg,δ_SEI_nm,c_f_Ah,P_kW,ΔC_p_avg,ΔC_n_avg,Δδ_SEI_pm,Δc_f_μAh
4140.0,18277.6,49.4,14.3,36.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5692.500000000001,15624.400000000001,45.8,30.8,-37.5,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2070.0,22110.0,26.8,31.7,-44.2,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4347.0,14445.199999999999,43.800000000000004,12.9,-12.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4243.5,11202.4,22.700000000000003,16.7,-46.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3208.5,16508.800000000003,41.3,21.3,41.8,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4450.5,9433.6,3.9000000000000004,3.1,-24.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5175.0,19751.600000000002,35.2,35.0,0.3,-32.48133750972094,92.48830821509056,1.1022926192324519e-11,7.796928864927121e-11
2380.5,6780.400000000001,22.5,8.6,27.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2691.0,12381.6,27.1,0.2,-26.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4243.5,5896.0,42.2,8.1,18.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7452.0,6780.400000000001,5.300000000000001,0.4,-15.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4036.5,22994.4,11.700000000000001,44.4,-43.9,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2484.0,6190.8,32.1,49.6,15.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3312.0,6780.400000000001,32.800000000000004,23.0,7.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6727.5,10318.0,29.5,10.6,37.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4864.5,23289.2,45.699999999999996,44.8,20.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4243.5,21225.6,35.1,45.8,-19.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4243.5,14445.199999999999,7.1,24.8,-9.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5899.499999999999,13560.800000000001,28.1,16.3,23.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3105.0,20341.199999999997,20.1,48.7,-16.6,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7555.5,10318.0,30.000000000000004,41.8,-1.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2277.0,19162.0,5.8,28.7,-27.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2587.5,10907.6,10.7,2.2,-17.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6520.5,14445.199999999999,35.3,47.0,19.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4036.5,21815.2,9.5,27.6,21.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4140.0,20046.4,22.6,0.1,15.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2277.0,20636.0,23.400000000000002,47.9,-16.8,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4761.0,17393.2,4.7,4.2,-38.0,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6417.0,20046.4,24.900000000000002,29.5,-12.2,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2173.5,7075.2,40.300000000000004,41.2,33.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7969.5,22994.4,39.9,36.5,-28.0,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8073.0,14445.199999999999,15.5,5.1,26.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3208.5,13560.800000000001,29.5,11.0,34.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2484.0,13560.800000000001,23.1,18.0,-17.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3208.5,22699.600000000002,42.699999999999996,24.9,-10.3,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6417.0,7370.0,34.2,4.4,8.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5692.500000000001,18867.2,42.0,26.0,-24.9,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5692.500000000001,12086.8,34.7,13.3,31.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3933.0,21520.399999999998,22.5,30.1,-1.2,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2587.5,10907.6,3.5000000000000004,1.3,17.5,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4243.5,19751.600000000002,34.8,22.1,-25.8,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7348.5,13855.599999999999,9.6,22.9,47.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7141.499999999999,19162.0,4.2,24.7,46.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4036.5,20341.199999999997,19.5,17.6,27.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5382.0,17098.399999999998,5.300000000000001,41.8,32.8,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3519.0000000000005,19456.8,19.7,48.1,19.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6417.0,10612.8,18.700000000000003,21.8,21.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5796.000000000001,22110.0,4.1000000000000005,7.0,5.9,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7038.000000000001,19751.600000000002,37.400000000000006,22.9,-46.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3726.0,17393.2,23.3,23.8,37.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5071.5,20636.0,44.00000000000001,29.2,-39.3,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6313.5,16803.6,26.2,33.3,-36.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2691.0,7959.6,34.300000000000004,27.3,-7.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5382.0,16803.6,36.7,30.6,-42.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3001.5,8844.0,5.2,24.3,20.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5692.500000000001,8254.400000000001,36.9,34.8,22.5,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7866.0,12676.4,21.700000000000003,40.2,29.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5796.000000000001,8844.0,21.8,2.4,-21.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4036.5,20930.8,4.8,38.0,3.7,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6520.5,12971.2,23.3,2.1,15.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4140.0,22404.8,47.1,1.1,-38.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6417.0,8549.199999999999,41.4,8.9,3.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5071.5,13560.800000000001,23.7,30.4,6.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2794.5,7959.6,26.7,29.6,-10.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3208.5,22994.4,44.7,25.4,-44.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6520.5,11792.0,9.5,47.8,48.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6831.0,7664.8,2.7,13.6,36.0,-33.09907841359225,94.24728169016122,1.1022926192324519e-11,7.796928864927121e-11
4761.0,12381.6,26.6,28.8,-23.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4347.0,19456.8,12.700000000000001,19.0,3.1,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2794.5,18277.6,17.7,14.4,25.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7969.5,8549.199999999999,35.5,20.8,-30.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4140.0,16803.6,17.6,30.4,37.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3312.0,17982.8,10.9,32.9,-5.9,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2794.5,19751.600000000002,37.7,37.8,-10.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7659.0,13560.800000000001,45.1,41.6,-1.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,21815.2,49.6,48.0,-38.0,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8176.5,12086.8,37.1,31.1,-21.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4657.5,11497.2,22.9,26.0,-2.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7244.999999999999,11497.2,7.4,20.3,35.8,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3726.0,16803.6,26.1,3.1,-21.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7038.000000000001,19751.600000000002,17.7,38.5,-22.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8073.0,18867.2,31.0,21.3,-13.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4864.5,10318.0,18.4,1.2,0.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6003.0,12381.6,21.3,3.0,1.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4761.0,18277.6,14.8,24.9,12.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7452.0,16508.800000000003,41.1,11.4,-7.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4657.5,22404.8,48.50000000000001,3.7,-10.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2070.0,15919.2,48.1,44.7,-34.5,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7348.5,13855.599999999999,31.200000000000003,23.2,32.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3933.0,15329.6,23.2,8.2,-27.5,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6313.5,14445.199999999999,41.7,22.7,-16.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,23289.2,7.6000000000000005,2.6,33.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4347.0,21520.399999999998,37.5,27.8,-44.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6624.0,19751.600000000002,41.900000000000006,45.1,-11.2,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3933.0,6190.8,34.8,35.5,-28.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7452.0,13855.599999999999,42.0,3.7,9.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,13855.599999999999,7.3,23.8,-13.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7452.0,19751.600000000002,11.4,22.5,-8.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7969.5,21225.6,38.900000000000006,2.6,-4.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2380.5,20341.199999999997,32.4,44.4,17.8,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4968.0,14740.0,30.6,33.0,9.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5278.5,16508.800000000003,42.5,8.6,-49.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2070.0,13560.800000000001,18.0,10.1,-39.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5382.0,22699.600000000002,23.7,23.3,45.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6210.0,12971.2,47.9,39.6,-49.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2691.0,8549.199999999999,9.9,1.8,-22.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2380.5,10023.2,36.4,15.3,0.3,-31.79322469783912,90.52895571573046,1.1022926192324519e-11,7.796928864927121e-11
6210.0,14445.199999999999,6.4,11.5,30.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6003.0,23289.2,3.6,27.9,7.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7038.000000000001,10612.8,24.300000000000004,11.1,-7.5,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6106.5,14445.199999999999,23.8,33.4,-43.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4140.0,10612.8,26.6,16.9,-1.5,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4761.0,17393.2,33.00000000000001,17.9,32.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4036.5,20341.199999999997,22.700000000000003,37.8,-8.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3208.5,9728.4,26.1,1.7,47.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2277.0,18572.4,37.5,34.1,47.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4243.5,10318.0,37.300000000000004,48.1,2.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3208.5,20930.8,39.9,16.1,-12.8,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2277.0,14740.0,42.6,32.2,44.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6313.5,18867.2,38.3,22.2,-37.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7244.999999999999,15329.6,6.3,25.0,24.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,12971.2,30.799999999999997,31.0,14.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5796.000000000001,15329.6,2.8000000000000003,49.7,40.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6831.0,12676.4,24.4,34.6,-26.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2380.5,10318.0,8.0,12.5,14.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2691.0,18867.2,48.60000000000001,31.8,21.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7762.5,19456.8,29.700000000000003,24.9,-46.0,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8280.0,20930.8,2.5,29.1,43.9,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8280.0,13560.800000000001,33.7,38.4,33.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7969.5,8549.199999999999,34.0,42.5,38.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4968.0,9138.8,30.400000000000002,30.4,11.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3001.5,12971.2,32.0,21.8,-11.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,17393.2,39.1,43.0,45.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8280.0,15034.800000000001,22.2,29.2,39.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7969.5,8254.400000000001,40.7,2.6,49.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6106.5,16508.800000000003,10.7,3.6,0.8,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3312.0,8254.400000000001,14.000000000000002,23.8,15.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6210.0,7959.6,4.0,10.1,-13.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2691.0,21815.2,8.7,38.4,9.1,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6624.0,19456.8,9.0,29.6,-35.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2691.0,21815.2,0.0,5.4,-37.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5071.5,10318.0,4.2,38.4,30.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6934.5,13266.0,1.8,1.4,3.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6313.5,8844.0,32.6,49.9,-19.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3933.0,12676.4,9.1,23.5,-44.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3208.5,8549.199999999999,2.9,27.6,5.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4450.5,7370.0,9.4,30.0,-14.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2173.5,21815.2,7.000000000000001,43.4,-34.3,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4036.5,19456.8,11.799999999999999,6.6,0.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4657.5,18572.4,17.5,5.1,-36.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3415.5,12086.8,39.6,16.0,38.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4554.0,9433.6,36.8,44.1,2.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
8073.0,18277.6,11.200000000000001,6.2,48.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2691.0,8254.400000000001,16.3,21.4,1.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5278.5,21520.399999999998,25.1,3.4,-34.3,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4968.0,9433.6,22.6,22.3,36.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6106.5,7370.0,22.6,18.8,39.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7555.5,9433.6,19.3,40.4,5.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5589.0,14445.199999999999,17.4,6.8,3.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7866.0,19162.0,44.7,14.9,-12.8,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3105.0,21520.399999999998,3.5000000000000004,38.0,20.9,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2794.5,13560.800000000001,11.9,48.3,16.8,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3001.5,15624.400000000001,25.6,17.9,-36.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6210.0,20636.0,41.199999999999996,14.4,6.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7762.5,18277.6,17.0,23.4,39.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3829.5,7370.0,45.300000000000004,33.9,-39.5,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4657.5,13266.0,15.5,46.5,17.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4347.0,14150.4,28.900000000000002,34.0,-4.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4657.5,6485.6,30.799999999999997,29.1,41.8,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3726.0,8549.199999999999,24.8,39.3,45.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5589.0,22994.4,45.6,23.6,46.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3726.0,11202.4,42.0,16.4,29.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6934.5,22699.600000000002,24.200000000000003,19.5,40.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8176.5,7959.6,42.0,38.5,38.8,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5278.5,15624.400000000001,40.6,44.9,-24.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5589.0,7959.6,3.0,33.6,-26.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3829.5,7370.0,3.5000000000000004,1.7,-12.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6831.0,15919.2,25.9,24.1,34.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5692.500000000001,20341.199999999997,49.800000000000004,3.2,-4.8,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7141.499999999999,8254.400000000001,14.1,13.8,-7.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3726.0,18867.2,16.1,32.8,-7.8,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5485.5,12086.8,35.800000000000004,45.0,14.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2380.5,11497.2,30.099999999999998,32.7,-14.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6417.0,20046.4,28.5,7.9,-7.9,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7555.5,12086.8,48.8,11.7,-31.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
8073.0,13560.800000000001,7.800000000000001,1.6,43.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7659.0,20636.0,28.1,3.2,-36.0,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2691.0,15034.800000000001,12.3,23.7,2.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2898.0000000000005,22699.600000000002,48.9,22.2,-46.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2173.5,8549.199999999999,49.0,31.9,45.5,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6520.5,12676.4,41.5,12.2,38.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2898.0000000000005,22994.4,47.00000000000001,6.7,47.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2380.5,17982.8,25.1,33.0,16.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8176.5,19751.600000000002,1.8,46.7,-41.2,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4657.5,15329.6,28.8,46.6,28.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
8280.0,12676.4,19.5,23.3,-38.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2794.5,19456.8,12.8,47.9,0.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6624.0,17098.399999999998,21.5,21.0,10.1,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6831.0,16508.800000000003,27.200000000000003,29.1,-1.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,20341.199999999997,13.0,25.0,4.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6313.5,11497.2,42.400000000000006,38.3,22.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7348.5,23584.0,20.1,37.6,32.9,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5796.000000000001,11497.2,17.3,29.0,11.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4140.0,21520.399999999998,38.800000000000004,2.4,3.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7038.000000000001,22110.0,43.6,30.5,6.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7555.5,6780.400000000001,39.9,4.5,-7.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2587.5,22699.600000000002,49.800000000000004,25.1,-33.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7659.0,7959.6,15.799999999999999,7.8,23.5,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5589.0,10907.6,21.3,11.0,21.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4140.0,18277.6,6.0,30.1,30.9,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6106.5,16803.6,33.7,21.1,26.8,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7452.0,16508.800000000003,35.6,25.6,-47.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6417.0,22994.4,19.0,46.5,-32.2,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
